"Authors","Author full names","Author(s) ID","Title","Year","Cited by","Link","Correspondence Address"
"Nunes C.; Maricato É.; Cunha Â.; Nunes A.; Silva J.A.L.D.; Coimbra M.A.","Nunes, Cláudia (57220664585); Maricato, Élia (55386740700); Cunha, Ângela (57210164924); Nunes, Alexandra (57204087960); Silva, José A. Lopes Da (57225962311); Coimbra, Manuel A. (57275602300)","57220664585; 55386740700; 57210164924; 57204087960; 57225962311; 57275602300","Chitosan-caffeic acid-genipin films presenting enhanced antioxidant activity and stability in acidic media","2013","92","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865590360&doi=10.1016%2fj.carbpol.2012.08.033&partnerID=40&md5=a5c0d05195a6d49aafb0cf2156ca486e","C. Nunes; Complexo de Laboratórios Tecnológicos, Campus Universitário de Santiago, 3810-193 Aveiro, Portugal; email: claudianunes@ua.pt"
"Fundo J.F.; Galvis-Sanchez A.C.; Delgadillo I.; Silva C.L.M.; Quintas M.A.C.","Fundo, Joana F. (24068634500); Galvis-Sanchez, Andrea C. (6507240255); Delgadillo, Ivonne (7004631386); Silva, Cristina L. M. (7201387397); Quintas, Mafalda A. C. (14049289000)","24068634500; 6507240255; 7004631386; 7201387397; 14049289000","The Effect of Polymer/ Plasticiser Ratio in Film Forming Solutions on the Properties of Chitosan Films","2015","29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938954591&doi=10.1007%2fs11483-015-9394-3&partnerID=40&md5=5124a874b122a64262bbb6dda9984e37","C.L.M. Silva; CBQF - Centro de Biotecnologia e Química Fina – Laboratório Associado, Escola Superior de Biotecnologia, Universidade Católica Portuguesa/Porto, Porto, Rua Arquiteto Lobão Vital, Apartado 2511, 4202-401, Portugal; email: clsilva@porto.ucp.pt"
"Benbettaïeb N.; Karbowiak T.; Brachais C.-H.; Debeaufort F.","Benbettaïeb, Nasreddine (56033429500); Karbowiak, Thomas (9333012100); Brachais, Claire-Hélène (6602296303); Debeaufort, Frédéric (54790571900)","56033429500; 9333012100; 6602296303; 54790571900","Coupling tyrosol, quercetin or ferulic acid and electron beam irradiation to cross-link chitosan-gelatin films: A structure-function approach","2015","65","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927132309&doi=10.1016%2fj.eurpolymj.2015.03.060&partnerID=40&md5=c91730b21a92e42ffe2b135e9c9fd4cb",""
"Liu X.Y.; Zhang L.Q.; Zhao S.F.; Li X.F.","Liu, Xiao Yan (56342503100); Zhang, Li Qiong (55899677000); Zhao, Su Fen (55383292900); Li, Xin Fang (56678689800)","56342503100; 55899677000; 55383292900; 56678689800","Effect of pullulan,glycerol blend on the properties of gelatin based edible film","2013","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886288351&doi=10.4028%2fwww.scientific.net%2fAMR.779-780.136&partnerID=40&md5=6989d61412a5a4209f6363e77d847edc",""
"Weng W.; Wu F.; Kazufumi O.; Su W.","Weng, Wuyin (8919295200); Wu, Feifei (55951744300); Kazufumi, Osako (6602995816); Su, Wenjin (7402010018)","8919295200; 55951744300; 6602995816; 7402010018","Effect of protein concentration on the film formation of tilapia skin gelatin at high temperature","2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904391295&doi=10.6041%2fj.issn.1000-1298.2014.07.033&partnerID=40&md5=2e9eeea7ac4d7d79c3564fee66cc1fcc","W. Su; Bioengineering College, Jimei University, Xiamen 361021, China; email: wjsu@jmu.edu.cn"
"Evageliou V.","Evageliou, Vasiliki (6602988968)","6602988968","Gelatin gels and films as carriers of aroma compounds","2013","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895378161&partnerID=40&md5=b1bcab24f19deb8ee18610aafd73b352","V. Evageliou; Department of Food Science and Technology, Agricultural University of Athens, Greece; email: evageliou@aua.gr"
"Günlü A.; Koyun E.","Günlü, Ali (8547950100); Koyun, Ebru (55144050300)","8547950100; 55144050300","Effects of Vacuum Packaging and Wrapping with Chitosan-Based Edible Film on the Extension of the Shelf Life of Sea Bass (Dicentrarchus labrax) Fillets in Cold Storage (4 °C)","2013","70","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879288498&doi=10.1007%2fs11947-012-0833-6&partnerID=40&md5=b37dfb4a6f316319189ae1a1dc8b866f","A. Günlü; Eǧirdir Fisheries Faculty, Department of Fish Processing Technology, Süleyman Demirel University, 32500 Isparta, Turkey; email: aligunlu@sdu.edu.tr"
"","","","2nd Environment-Enhancing Energy and Biochemicals Conference, EC2SH 2012","2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874630791&partnerID=40&md5=145905b5e49fc3584b5793b59e36e217",""
"Binsi P.K.; Ravishankar C.N.; Srinivasa Gopal T.K.","Binsi, P.K. (10440721200); Ravishankar, C.N. (35609549400); Srinivasa Gopal, T.K. (55883178400)","10440721200; 35609549400; 55883178400","Development and Characterization of an Edible Composite Film Based on Chitosan and Virgin Coconut Oil with Improved Moisture Sorption Properties","2013","41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875959406&doi=10.1111%2f1750-3841.12084&partnerID=40&md5=caf9bc29a9da859acc0f7d61880780c3","P.K. Binsi; Mumbai Research Centre of Central Inst. of Fisheries Technology, Vashi, Navi Mumbai, 400 703, India; email: binsipk@yahoo.com"
"Sui S.; Zhang N.; Wang Y.; Ma Z.","Sui, Siyao (55553987500); Zhang, Ning (57192949056); Wang, Yajing (56209329200); Ma, Zhongsu (35729066200)","55553987500; 57192949056; 56209329200; 35729066200","Process optimization of whey protein concentrate-chitosan edible films modified by ultrasonic/microwave assisting treatment","2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902589571&doi=10.3969%2fj.issn.1002-6819.2014.10.032&partnerID=40&md5=fea87009d77544569a9867c3c8df1b43","Z. Ma; College of Biological and Agricultural Engineering, Jilin University, Changchun 130022, China; email: zsma@jlu.edu.cn"
"Bonilla J.; Vargas M.; Atarés L.; Chiralt A.","Bonilla, Jeannine (36902630800); Vargas, Maria (14039835700); Atarés, Lorena (25821852000); Chiralt, Amparo (7006194463)","36902630800; 14039835700; 25821852000; 7006194463","Effect of Chitosan Essential Oil Films on the Storage-Keeping Quality of Pork Meat Products","2014","68","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903719203&doi=10.1007%2fs11947-014-1329-3&partnerID=40&md5=8ad39ac759f8d9bbcfe0d5702f3133c9","M. Vargas; Institute of Food Engineering for Development (IUIAD), Universitat Politècnica de València, 46022 Valencia, Camino de Vera s/n., Spain; email: mavarco@tal.upv.es"
"Venkateshwarlu G.; Nagalakshmi K.","Venkateshwarlu, G. (6602092413); Nagalakshmi, K. (42061534700)","6602092413; 42061534700","Developments in bionanocomposite films: Prospects for eco-friendly and smart food packaging","2013","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903470873&partnerID=40&md5=eb964074e1b98bf8d2c6120df632df7c","G. Venkateshwarlu; Central Institute of Fisheries Education, Mumbai, India; email: gvenkateshwarlu@cife.edu.in"
"Wang L.; Campanella O.; Patel B.; Lu L.","Wang, Liqiang (8576311800); Campanella, Osvaldo (7004063625); Patel, Bhavesh (12140715100); Lu, Lixin (12240676100)","8576311800; 7004063625; 12140715100; 12240676100","Preparation and sealing processing of sodium alginate based blending film","2015","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924370842&doi=10.1155%2f2015%2f895637&partnerID=40&md5=b6f29b0ee7a4fecad74528077c111c28",""
"Chetouani A.; Elkolli M.; Bounekhel M.; Benachour D.","Chetouani, Asma (56707261900); Elkolli, Meriem (58163352100); Bounekhel, Mahmoud (7801531592); Benachour, Djafer (6602795537)","56707261900; 58163352100; 7801531592; 6602795537","Synthesis and properties of novel hydrogels from oxidized pectin crosslinked gelatin for biomedical applications","2014","22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905821153&doi=10.1007%2fs00289-014-1189-z&partnerID=40&md5=139b71b968a573dc89acdd421cf94cd6","A. Chetouani; Process Engineering Department, Faculty of Technology, University Ferhat Abbas-Setif1, 19000 Sétif, Algeria; email: achetouani@hotmail.fr"
"Hermansyah H.; Carissa R.; Anisa F.; Septa M.P.; Utami T.S.; Arbianti R.","Hermansyah, Heri (15759436800); Carissa, Rena (55898327600); Anisa, Fitri (55899808200); Septa, Mondya Purna (55899303000); Utami, Tania Surya (55899453800); Arbianti, Rita (55897945700)","15759436800; 55898327600; 55899808200; 55899303000; 55899453800; 55897945700","Preparation of the edible biocomposite film gelatin/Bacterial Cellulose Microcrystal (BCMC): Variation of matrix concentration, filler, and sonication time","2013","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886261972&doi=10.4028%2fwww.scientific.net%2fAMR.789.287&partnerID=40&md5=2e3a976daa5670bbbfe7106266ac000b",""
"Guo J.; Li X.; Mu C.; Zhang H.; Qin P.; Li D.","Guo, Jimin (56161204300); Li, Xinying (54386925600); Mu, Changdao (7005915405); Zhang, Hanguang (55357595200); Qin, Pan (55676099300); Li, Defu (57194614861)","56161204300; 54386925600; 7005915405; 55357595200; 55676099300; 57194614861","Freezing-thawing effects on the properties of dialdehyde carboxymethyl cellulose crosslinked gelatin-MMT composite films","2013","46","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877150089&doi=10.1016%2fj.foodhyd.2013.04.004&partnerID=40&md5=d8feacced91f5c6938840af9963d39f7","D. Li; Department of Pharmaceutics and Bioengineering, School of Chemical Engineering, Sichuan University, Chengdu 610065, Sichuan, 24 Yihuan Road, South Section One, China; email: lidefu@scu.edu.cn"
"Nwe N.; Furuike T.; Tamura H.","Nwe, Nitar (6506670100); Furuike, Tetsuya (6601972252); Tamura, Hiroshi (57193414070)","6506670100; 6601972252; 57193414070","Isolation and characterization of chitin and chitosan as potential biomaterials","2013","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904899453&doi=10.1201%2fb14723&partnerID=40&md5=9afcf1ac5a74ef5527ca5b181bad2780",""
"Nur Hanani Z.A.; Roos Y.H.; Kerry J.P.","Nur Hanani, Z.A. (41262186700); Roos, Y.H. (7005626074); Kerry, J.P. (7006013768)","41262186700; 7005626074; 7006013768","Use and application of gelatin as potential biodegradable packaging materials for food products","2014","274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911110019&doi=10.1016%2fj.ijbiomac.2014.04.027&partnerID=40&md5=2fd95010cc700bf62d2dc306478e3a40",""
"Neva´rez-Moorillo´n G.V.; Ortiz-Lo´pez J.L.; Da´vila-Ma´rquez R.M.; Meneses-Sa´nchez M.C.; Navarro-Cruz A.R.; Avila-Sosa R.","Neva´rez-Moorillo´n, G.V. (7801434275); Ortiz-Lo´pez, J.L. (56355176300); Da´vila-Ma´rquez, R.M. (35317294900); Meneses-Sa´nchez, M.C. (57205069948); Navarro-Cruz, A.R. (35318522400); Avila-Sosa, R. (56013545300)","7801434275; 56355176300; 35317294900; 57205069948; 35318522400; 56013545300","Anthracnose control by Mexican oregano (Lippia berlandieri Schauer) essential oil added to edible films","2014","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907027119&partnerID=40&md5=bd3f58701debc43693191b6626004794",""
"Irkin R.; Guldas M.","Irkin, Reyhan (16024618000); Guldas, Metin (35617778500)","16024618000; 35617778500","Chitosan coating of red table grapes and fresh-cut honey melons to inhibit Fusarium Oxysporum growth","2014","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904811701&doi=10.1111%2fjfpp.12170&partnerID=40&md5=97d9cbcb1f77fd97160bf21e6701d064","R. Irkin; Susurluk College, Balikesir University, Susurluk, TR10600, Turkey; email: rirkin@hotmail.com"
"Bergo P.; Moraes I.C.F.; Sobral P.J.A.","Bergo, P. (6507725950); Moraes, I.C.F. (25223612200); Sobral, P.J.A. (35607315000)","6507725950; 25223612200; 35607315000","Effects of plasticizer concentration and type on moisture content in gelatin films","2013","41","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874740597&doi=10.1016%2fj.foodhyd.2013.01.015&partnerID=40&md5=e5ad4ba2066f0b03e55e5399d669f82b","P. Bergo; FZEA, Universidade de São Paulo, Cep 13639-000 Pirassununga, SP, Rua Duque de Caxias Norte 225, Brazil; email: pvabergo@yahoo.com.br"
"Santacruz S.; Rivadeneira C.; Castro M.","Santacruz, S. (6602714814); Rivadeneira, C. (56580274500); Castro, M. (57198613517)","6602714814; 56580274500; 57198613517","Edible films based on starch and chitosan. Effect of starch source andconcentration, plasticizer, surfactant's hydrophobic tail andmechanical treatment","2015","116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926144325&doi=10.1016%2fj.foodhyd.2015.03.019&partnerID=40&md5=a04fa874f5a5e9ea108217f2e25a8f77","S. Santacruz; Universidad Laica Eloy Alfaro de Manabí, Manta, Vía a San Mateo S/N, Ecuador; email: stalin.santacruz@gmail.com"
"Arancibia M.Y.; Alemán A.; López-Caballero M.E.; Gómez-Guillén M.C.; Montero P.","Arancibia, Mirari Y. (51563271100); Alemán, Ailén (24376067900); López-Caballero, M. Elvira (6602264773); Gómez-Guillén, M. Carmen (7003611288); Montero, Pilar (7005998786)","51563271100; 24376067900; 6602264773; 7003611288; 7005998786","Development of active films of chitosan isolated by mild extraction with added protein concentrate from shrimp waste","2015","33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908223090&doi=10.1016%2fj.foodhyd.2014.05.006&partnerID=40&md5=d6801670d4c2cd7919a7211a1811ca5f",""
"Tao Z.; Weng W.-Y.; Cao M.-J.; Liu G.-M.; Su W.-J.; Osako K.; Tanaka M.","Tao, Zhong (55382962200); Weng, Wu-Yin (8919295200); Cao, Min-Jie (35067873700); Liu, Guang-Ming (55706576500); Su, Wen-Jin (7402010018); Osako, Kazufumi (6602995816); Tanaka, Munehiko (55382841600)","55382962200; 8919295200; 35067873700; 55706576500; 7402010018; 6602995816; 55382841600","Effect of blend ratio and pH on the physical properties of edible composite films prepared from silver carp surimi and skin gelatin","2015","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924067263&doi=10.1007%2fs13197-013-1186-5&partnerID=40&md5=9d652f8e591f7f4a6ee524eb1f4f3b9e","W.-Y. Weng; College of Biological Engineering, Jimei University, Xiamen, 361021, China; email: wwymail@jmu.edu.cn"
"Matiacevich S.; Cofré D.C.; Schebor C.; Enrione J.","Matiacevich, Silvia (12238818100); Cofré, Daniela Celis (55933392500); Schebor, Carolina (6603366190); Enrione, Javier (15829018400)","12238818100; 55933392500; 6603366190; 15829018400","Physicochemical and antimicrobial properties of bovine and salmon gelatin-chitosan films","2013","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887955354&doi=10.1080%2f19476337.2013.773564&partnerID=40&md5=5795b0a4277f70193c1e35e9f1c0b7d9","S. Matiacevich; Departamento de Ciencia y Tecnología de Los Alimentos, Facultad Tecnológica, Universidad de Santiago de Chile, 9170022 Santiago, Av. Obispo Umana 050, Estación Central, Chile; email: silvia.matiacevich@usach.cl"
"Ge L.; Li X.; Zhang R.; Yang T.; Ye X.; Li D.; Mu C.","Ge, Liming (56031197600); Li, Xinying (54386925600); Zhang, Run (56673124000); Yang, Tianhan (56673254700); Ye, Xiaowei (56673339100); Li, Defu (57194614861); Mu, Changdao (7005915405)","56031197600; 54386925600; 56673124000; 56673254700; 56673339100; 57194614861; 7005915405","Development and characterization of dialdehyde xanthan gum crosslinked gelatin based edible films incorporated with amino-functionalized montmorillonite","2015","61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930672206&doi=10.1016%2fj.foodhyd.2015.04.029&partnerID=40&md5=a2e4d296a4f869bdc05e65b7fcd77200",""
"Ruiz-Navajas Y.; Viuda-Martos M.; Sendra E.; Perez-Alvarez J.A.; Fernández-López J.","Ruiz-Navajas, Y. (15770158300); Viuda-Martos, M. (23468326500); Sendra, E. (6604023226); Perez-Alvarez, J.A. (7004684713); Fernández-López, J. (35236747400)","15770158300; 23468326500; 6604023226; 7004684713; 35236747400","In vitro antibacterial and antioxidant properties of chitosan edible films incorporated with Thymus moroderi or Thymus piperella essential oils","2013","245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867586334&doi=10.1016%2fj.foodcont.2012.07.052&partnerID=40&md5=244ec9ca38c0819be74dba77184e070d",""
"Zimoch-Korzycka A.; Ambrozik-Haba J.; Kulig D.; Jarmoluk A.","Zimoch-Korzycka, Anna (56305323500); Ambrozik-Haba, Jagoda (55258508500); Kulig, Dominika (55797036600); Jarmoluk, Andrzej (7801321771)","56305323500; 55258508500; 55797036600; 7801321771","Modification effect of cellulase on the physicochemical characteristic of polysaccharides edible films","2015","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940782877&doi=10.1155%2f2015%2f184616&partnerID=40&md5=4b101f59310163dbcb9beab25de59376","A. Zimoch-Korzycka; Department of Animal Products Technology and Quality Management, Wrocław University of Environmental and Life Sciences, Wrocław, 37 Chelmonskiego Street, 51-630, Poland; email: anna.zimoch@up.wroc.pl"
"Fundo J.F.; Fernandes R.; Almeida P.M.; Carvalho A.; Feio G.; Silva C.L.M.; Quintas M.A.C.","Fundo, Joana F. (24068634500); Fernandes, Rui (56835103600); Almeida, Pedro M. (7102848158); Carvalho, Alexandra (55568381600); Feio, Gabriel (24484581400); Silva, Cristina L. M. (7201387397); Quintas, Mafalda A. C. (14049289000)","24068634500; 56835103600; 7102848158; 55568381600; 24484581400; 7201387397; 14049289000","Molecular mobility, composition and structure analysis in glycerol plasticised chitosan films","2014","33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886420587&doi=10.1016%2fj.foodchem.2013.05.127&partnerID=40&md5=14e739d0e5a730ac63aa5f286d5c2d0a","C.L.M. Silva; CBQF - Centro de Biotecnologia e Química Fina, Escola Superior de Biotecnologia, Centro Regional do Porto, Universidade Católica Portuguesa, Porto, Portugal; email: clsilva@porto.ucp.pt"
"Guo J.; Ge L.; Li X.; Mu C.; Li D.","Guo, Jimin (56161204300); Ge, Liming (56031197600); Li, Xinying (54386925600); Mu, Changdao (7005915405); Li, Defu (57194614861)","56161204300; 56031197600; 54386925600; 7005915405; 57194614861","Periodate oxidation of xanthan gum and its crosslinking effects on gelatin-based edible films","2014","170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893724964&doi=10.1016%2fj.foodhyd.2014.01.026&partnerID=40&md5=5c633db7728151f178fe92dd50c05fcb","D. Li; Department of Pharmaceutics and Bioengineering, School of Chemical Engineering, Sichuan University, Chengdu, 610065, Sichuan, China; email: lidefu@scu.edu.cn"
