Chi,Gel,Gly,Pec,Sta,Oil,T(°C),%RH,t(h),TS,WVP,%E
1.0,0.0,0.2,0.0,0.0,0.776,21,57.0,24,12.9,28.82,13.2
0.24,0.5,0.96,0.3,0.0,0.0,25,58.0,12,54.63,7.68,27.18
0.998,0.0,0.3,0.0,0.0,0.0,25,54.0,168,378.0,92.2,15.5
0.999,0.0,0.15,0.0,0.0,0.0,22,50.0,25,38.85,10.1,27.34
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
1.972,0.0,1.775,0.0,0.0,0.0,25,45.0,14,63.19,0.03,27.64
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.0,0.387,0.0,1.38,0.0,60,50.0,18,40.41,101.2,50.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,41.41,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,80.6,100.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.998,0.0,0.2,0.0,0.0,0.0,30,53.0,24,45.0,17.0,5.7
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,79.3,2.77
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.87,81.7,100.1
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.998,0.0,0.3,0.0,0.0,0.0,2,54.0,336,120.0,92.2,8.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,48,110.0,86.0,5.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,63.19,92.2,100.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.0,0.387,0.0,0.46,0.0,60,50.0,18,13.63,92.2,100.4
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,1.38,0.0,60,50.0,18,33.36,80.6,50.3
2.0,0.0,0.0,0.0,0.0,0.0,22,50.0,46,59.87,31.0,5.5
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.003,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,124.0,61.0
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,22.16,7.68,63.39
0.24,0.06,1.4,0.3,0.0,0.0,25,58.0,12,62.36,7.68,15.91
0.499,1.972,0.889,0.0,0.0,0.0,25,45.0,36,22.6,0.02,36.5
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,40.41,90.6,35.1
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.922,0.0,0.194,0.0,0.461,0.0,60,50.0,18,36.46,70.3,51.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.498,1.992,0.498,0.0,0.0,1.0,30,53.0,24,95.0,13.0,9.3
2.0,0.0,0.0,0.0,0.0,0.27,26,0.0,72,17.67,0.63,4.02
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.0,0.5,1.2,0.3,0.0,0.0,25,58.0,12,2.92,7.68,145.68
1.333,1.333,0.0,0.0,0.0,0.0,22,50.0,48,55.93,72.0,6.5
0.792,1.188,0.99,0.0,0.0,0.0,22,33.0,44,72.2,0.27,13.8
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,79.36,92.2,100.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.919,0.23,0.579,0.0,0.46,0.0,60,50.0,18,49.4,65.8,100.7
0.92,0.46,0.387,0.0,0.92,0.0,60,50.0,18,33.36,94.7,100.3
0.922,0.23,0.194,0.0,0.461,0.0,60,50.0,18,36.26,81.7,51.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.981,0.0,0.0,0.0,0.0,1.0,25,60.0,48,60.0,92.0,6.0
0.998,0.0,0.2,0.0,0.0,0.0,30,54.0,24,55.0,10.8,5.7
1.0,1.0,0.0,0.0,0.0,0.0,40,50.0,140,64.3,96.0,13.7
1.0,0.0,0.0,0.0,0.0,2.927,22,50.0,25,36.3,9.21,4.58
0.0,0.5,1.2,0.3,0.0,0.0,25,58.0,12,6.12,7.68,145.68
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,25.0,72.5,8.51
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,0.27,2.77
1.0,0.0,0.2,0.0,0.0,2.387,21,57.0,24,13.2,44.56,24.5
1.496,0.0,0.3,0.0,0.0,0.0,2,57.0,336,398.0,74.81,7.72
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,18.9,57.8,75.4
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,40.41,94.7,45.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.85,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,80.6,100.8
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.0,3.975,0.795,0.0,0.0,0.0,30,53.0,24,45.0,8.0,6.4
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,652.0,0.27,2.77
1.496,0.0,0.3,0.0,0.0,0.0,2,54.0,336,388.0,84.5,7.72
1.0,0.0,0.0,0.0,0.0,2.927,22,50.0,14,36.36,9.21,4.58
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,40.41,90.6,35.1
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
1.0,0.0,0.2,0.0,0.0,0.0,22,57.0,48,143.2,9.65,9.7
2.0,0.0,0.0,0.0,0.0,1.18,26,0.0,72,9.45,0.63,4.86
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,17.0,7.68,63.39
0.24,0.36,1.4,0.0,0.0,0.0,25,58.0,36,22.6,7.68,37.54
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,17.0,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,38.82,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.86,81.7,100.1
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,48,113.0,86.0,5.5
0.24,0.36,1.4,0.0,0.0,0.0,25,58.0,36,22.6,7.68,37.54
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,63.19,42.8
1.0,0.0,0.2,0.0,0.0,2.495,21,57.0,24,44.4,44.56,30.2
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,39.0,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,80.6,100.3
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.0,0.0,0.2,0.0,0.0,1.247,21,57.0,24,34.7,27.77,22.7
1.0,0.0,0.0,0.0,0.0,2.495,22,50.0,46,45.83,9.21,4.58
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,63.19,42.8
1.003,0.0,0.0,0.0,0.0,0.0,25,60.0,168,309.0,124.0,2.0
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.922,0.0,0.194,0.0,0.922,0.0,60,54.0,18,39.23,84.5,8.9
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,32.85,81.7,40.1
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.922,0.0,0.194,0.0,0.922,0.0,60,54.0,18,39.23,75.5,8.9
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
1.0,0.0,0.2,0.0,0.0,0.0,22,57.0,48,57.6,9.65,6.5
0.998,0.0,0.3,0.0,0.0,0.0,2,54.0,336,25.0,62.5,42.4
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,25.0,72.5,8.51
0.922,0.0,0.194,0.0,0.922,0.0,60,50.0,18,39.23,75.3,8.9
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,61.7,100.8
0.922,0.461,0.194,0.0,0.922,0.0,60,50.0,18,55.93,87.5,21.5
2.0,0.0,0.0,0.0,0.0,1.09,26,0.0,77,13.92,0.54,5.46
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.87,81.7,100.1
0.498,1.992,0.498,0.0,0.0,2.231,30,53.0,24,35.0,13.0,9.3
0.793,1.189,0.991,0.0,0.0,0.125,24,33.0,72,22.64,0.27,12.03
2.0,0.0,0.0,0.0,0.0,0.0,26,0.0,72,6.01,0.54,5.46
1.0,0.0,0.0,0.0,0.0,0.0,22,55.0,46,55.83,9.21,4.58
0.992,0.0,0.0,0.0,0.0,0.0,30,60.0,24,55.0,86.0,5.7
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.998,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,130.2,6.0
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.92,0.23,0.387,0.0,0.0,0.0,30,50.0,24,45.0,80.6,9.3
0.998,0.0,0.3,0.0,0.0,0.0,25,45.0,168,382.0,98.2,15.5
0.0,0.0,0.992,0.0,0.0,0.0,24,57.0,72,6.01,28.82,18.98
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,94.7,50.3
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,18.9,65.8,80.5
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,48,63.0,86.0,5.5
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
1.496,0.0,0.3,0.0,0.0,0.5,40,54.0,24,22.0,0.27,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.922,0.0,0.389,0.0,0.46,0.0,60,57.0,18,49.4,50.3,100.4
0.92,0.0,0.387,0.0,1.38,0.0,60,50.0,18,33.86,101.2,50.3
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,29.46,60.8,110.7
1.0,1.0,0.0,0.0,0.0,0.0,22,50.0,48,57.6,96.0,6.5
1.0,0.0,0.2,0.0,0.0,0.0,50,57.0,2,9.25,76.63,24.7
1.0,1.0,0.0,0.0,0.0,0.0,2,50.0,336,351.0,96.0,3.56
0.992,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,86.0,5.5
0.0,3.975,0.795,0.0,0.0,0.0,30,53.0,24,70.0,8.0,6.4
0.499,0.0,0.3,0.0,0.0,0.0,2,50.0,336,120.0,92.1,8.51
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,63.19,42.8
0.92,0.23,0.387,0.0,0.92,0.4,60,50.0,18,25.4,81.7,100.8
0.92,0.46,0.387,0.0,0.92,0.0,60,50.0,18,33.36,94.7,100.3
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,4.2,7.68,63.39
0.998,0.0,0.0,0.0,0.0,0.5,25,60.0,48,60.0,130.2,6.0
0.0,2.0,0.829,0.0,0.0,0.0,25,53.0,12,8.87,9.08,36.5
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,14,31.87,66.3,13.8
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,44.56,41.15
0.798,1.992,0.498,0.0,0.0,0.0,30,53.0,24,45.0,13.0,9.3
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.97,0.0,0.0,0.0,0.0,3.0,25,54.0,48,22.0,67.6,1.7
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,78.5,2.77
1.0,0.0,0.25,0.0,0.0,0.0,40,75.0,140,53.8,89.68,16.9
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.998,0.0,0.3,0.0,0.0,0.0,25,54.0,168,392.0,92.2,15.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,77.8,81.7,100.1
0.922,0.0,0.194,0.0,0.922,0.0,60,54.0,18,39.23,40.8,8.9
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,68.11,90.6,35.1
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.922,0.461,0.194,0.0,0.922,0.0,60,50.0,18,29.46,87.5,21.5
2.0,0.0,0.0,0.0,0.0,0.0,22,57.0,48,143.2,44.8,5.5
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,4.2,7.68,63.39
0.0,2.0,0.829,0.0,0.0,2.63,25,53.0,24,72.0,9.08,36.5
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
2.0,0.0,0.0,0.0,0.0,0.27,26,0.0,72,17.67,0.64,4.02
0.0,0.5,1.4,0.1,0.0,0.0,25,58.0,12,2.92,7.68,106.58
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,17.0,66.3,13.8
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.0,0.984,0.982,0.0,0.0,1.0,24,55.0,72,13.7,11.55,12.7
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,28.83,60.8,110.7
2.0,0.0,0.0,0.0,0.0,0.125,26,0.0,72,22.64,0.56,11.03
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,38.85,81.7,100.1
0.92,0.46,0.387,0.0,0.92,0.0,60,50.0,18,32.85,94.7,100.1
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.922,0.23,0.194,0.0,0.461,2.927,60,50.0,18,36.36,81.7,51.2
2.0,0.0,0.0,0.0,0.0,0.0,26,0.0,32,22.6,0.63,4.86
0.998,0.0,0.2,0.0,0.0,0.0,30,53.0,24,45.0,17.0,5.7
1.0,0.0,0.25,0.0,0.0,0.0,40,50.0,140,44.9,81.5,16.9
1.0,0.0,0.2,0.0,0.0,2.927,21,57.0,24,36.3,66.69,42.8
0.0,0.984,0.992,0.0,0.0,0.0,24,53.0,72,6.01,15.0,18.98
0.922,0.0,0.194,0.0,0.922,0.0,60,50.0,18,39.23,71.0,8.9
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.79,1.185,0.987,0.0,0.0,0.55,24,33.0,72,44.46,0.75,12.75
0.919,0.459,0.579,0.0,0.919,0.0,60,50.0,18,68.37,60.8,75.4
0.793,1.189,0.991,0.0,0.0,0.125,24,33.0,72,22.64,0.27,12.03
0.992,0.0,0.0,0.0,0.0,0.0,25,60.0,48,113.0,86.0,5.5
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
0.0,3.975,0.795,0.0,0.0,0.0,30,53.0,24,45.0,8.0,6.4
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.0,0.0,0.2,0.0,0.0,1.851,21,57.0,24,42.4,76.63,41.1
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,0.27,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.92,0.0,0.387,0.0,0.46,0.0,60,50.0,18,42.4,92.2,100.8
0.922,0.0,0.194,0.0,0.922,0.0,60,5.0,18,39.23,70.3,8.9
0.792,1.188,0.982,0.0,0.0,1.0,24,33.0,72,13.7,0.27,12.7
0.92,0.0,0.387,0.0,0.92,0.0,60,50.0,18,33.36,92.2,100.3
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,8.37,7.68,63.39
2.0,0.0,0.0,0.0,0.0,0.27,26,0.0,72,17.67,0.36,4.02
0.998,0.0,0.0,0.0,0.0,2.0,25,54.0,48,50.0,92.2,6.0
1.0,0.0,0.25,0.0,0.0,0.0,40,54.0,140,44.9,84.5,16.9
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,3.2,7.68,63.39
1.0,0.0,0.25,0.0,0.0,0.0,40,75.0,140,8.7,89.68,48.7
0.998,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,130.2,6.0
0.998,0.0,1.25,0.0,0.0,0.0,40,50.0,140,8.7,10.2,48.7
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,1.378,0.0,60,54.0,18,26.4,96.1,80.5
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,34.89,81.7,100.8
0.986,0.986,1.775,0.0,0.0,0.0,25,45.0,14,31.77,0.02,29.77
0.992,0.0,0.0,0.0,0.0,2.0,25,60.0,48,50.0,86.0,5.5
0.0,3.975,0.795,0.0,0.0,0.0,30,54.0,24,31.0,8.8,6.4
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,63.19,42.8
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,62.5
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.0,0.387,0.0,1.38,0.0,60,50.0,18,40.41,101.2,35.1
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,351.0,38.5,2.46
1.0,0.0,0.0,0.0,0.0,0.0,2,75.0,336,398.0,105.49,7.72
1.0,0.0,0.2,0.0,0.0,2.519,21,57.0,24,72.2,28.82,13.2
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,84.5,26.5
0.92,0.0,0.387,0.0,1.38,0.0,60,50.0,18,40.41,92.2,35.1
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,27.83,57.8,110.7
2.0,0.0,0.0,0.0,0.0,0.27,26,0.0,72,17.67,0.54,4.02
1.0,0.0,0.2,0.0,0.0,4.557,21,57.0,24,32.4,63.19,42.8
0.499,0.0,0.3,0.0,0.0,0.0,40,54.0,24,103.0,38.5,2.46
1.4,0.0,0.0,0.0,0.0,1.409,60,62.0,24,6.7,78.88,21.35
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,107.0,38.5,13.8
1.0,0.0,0.25,0.0,0.92,0.0,60,75.0,18,32.85,29.53,130.2
0.919,0.23,0.579,0.0,0.459,0.0,60,50.0,18,16.71,96.1,100.2
0.998,0.0,0.2,0.0,0.0,0.0,30,53.0,24,45.0,17.0,5.7
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
0.24,0.06,1.4,0.3,0.0,0.0,25,54.0,12,24.31,1.0,15.91
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.24,0.06,1.4,0.3,0.0,0.0,25,58.0,12,38.85,7.68,15.91
0.499,0.0,0.3,0.0,0.0,0.0,25,54.0,168,107.0,38.5,13.8
1.984,0.0,0.992,0.0,0.0,0.0,50,50.0,2,9.25,13.66,20.77
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.23,0.387,0.0,0.46,0.0,60,50.0,18,49.4,80.6,100.4
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,38.86,81.7,100.1
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,18.9,81.7,4.51
0.922,0.461,0.194,0.0,0.922,0.0,60,50.0,18,63.19,87.5,21.5
1.0,1.0,0.0,0.0,0.0,3.0,25,50.0,48,22.0,96.0,16.7
1.0,1.0,0.0,0.0,0.0,0.0,40,50.0,140,64.3,96.0,13.7
1.0,0.0,0.0,0.0,0.0,0.0,22,60.0,46,55.83,92.0,4.58
0.998,0.0,0.3,0.0,0.0,0.0,40,54.0,24,231.0,92.2,1.5
0.0,0.3,1.4,0.3,0.0,0.0,25,58.0,12,12.05,7.68,63.39
1.0,0.0,0.2,0.0,0.0,3.742,21,57.0,24,27.4,44.4,30.2
0.24,0.5,0.96,0.3,0.0,3.0,25,58.0,58,21.0,7.68,27.18
0.92,0.46,0.387,0.0,1.38,0.0,60,50.0,18,33.36,90.6,50.3
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.92,0.46,0.387,0.0,0.46,0.0,60,50.0,18,13.63,94.7,70.6
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.0,0.984,0.992,0.0,0.0,0.0,24,55.0,72,23.88,11.55,11.05
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,29.4,96.1,80.5
0.499,0.0,0.3,0.0,0.0,0.0,2,54.0,336,25.0,72.5,8.51
1.0,0.0,0.2,0.0,0.0,2.465,21,57.0,24,44.4,44.4,30.2
0.0,2.0,0.829,0.0,0.0,0.0,25,53.0,12,8.87,9.08,36.5
1.496,0.0,0.3,0.0,0.0,0.0,40,54.0,24,656.0,79.3,2.77
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
1.496,0.0,0.3,0.0,0.0,0.0,25,54.0,168,309.0,0.27,26.5
0.922,0.0,0.194,0.0,0.922,0.0,60,50.0,18,107.2,70.3,8.9
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.89,81.7,100.1
0.92,0.23,0.387,0.0,0.92,0.0,60,50.0,18,33.36,85.6,100.3
0.919,0.0,0.579,0.0,0.919,0.0,60,50.0,18,29.83,57.8,110.7
1.0,0.0,0.2,0.0,0.0,0.0,21,57.0,44,52.5,9.65,4.2
1.0,0.0,1.25,0.0,0.0,0.0,40,75.0,140,3.7,27.24,48.7
1.003,0.0,0.0,0.0,0.0,0.0,25,60.0,44,140.2,124.0,22.0
0.998,0.0,0.299,0.0,0.0,2.0,22,50.0,46,50.7,10.2,37.67
1.0,0.0,0.27,0.0,0.919,0.0,60,75.0,18,28.83,89.68,110.7
0.919,0.23,0.579,0.0,1.378,0.0,60,50.0,18,26.4,65.8,80.5
0.922,0.23,0.194,0.0,1.382,0.0,60,50.0,18,39.89,81.7,4.51
0.786,1.179,0.982,0.0,0.0,0.5,24,33.0,72,13.86,0.86,12.75
0.79,1.185,0.987,0.0,0.0,0.125,24,33.0,72,22.68,0.75,12.75
0.998,0.0,0.0,0.0,0.0,0.5,25,50.0,48,65.0,10.2,7.0
0.24,0.5,1.26,0.0,0.0,0.0,25,58.0,12,4.2,7.68,63.39
